GAME_ID,TEAM0_TEAM_ABBREVIATION,TEAM0_PTS,TEAM0_REB,TEAM0_AST,TEAM0_FG_PCT,TEAM0_TO,TEAM0_PLUS_MINUS,TEAM0_TEAM_ORDER,TEAM1_TEAM_ABBREVIATION,TEAM1_PTS,TEAM1_REB,TEAM1_AST,TEAM1_FG_PCT,TEAM1_TO,TEAM1_PLUS_MINUS,TEAM1_TEAM_ORDER,TEAM0_WIN,TEAM0_GAME_DATE,TEAM1_GAME_DATE,TEAM0_ELO,TEAM1_ELO,TEAM0_ELO,TEAM1_ELO,TEAM0_ELO,TEAM1_ELO,TEAM0_ELO,TEAM1_ELO,TEAM0_ELO,TEAM1_ELO
22300090,NOP,96.0,43.0,20.0,0.46,,,0,NYK,87.0,59.0,19.0,0.367,,,1,1,2023-10-28,2023-10-28,1536.319079,1574.375117,1536.319079,1574.375117,1536.319079,1574.375117,1536.319079,1574.375117,1536.319079,1574.375117
22300091,IND,125.0,48.0,36.0,0.49,,,0,CLE,113.0,51.0,29.0,0.434,,,1,1,2023-10-28,2023-10-28,1439.622386,1550.140808,1439.622386,1550.140808,1439.622386,1550.140808,1439.622386,1550.140808,1439.622386,1550.140808
22300092,PHI,114.0,42.0,25.0,0.5,,,0,TOR,107.0,41.0,28.0,0.437,,,1,1,2023-10-28,2023-10-28,1602.86749,1546.419421,1602.86749,1546.419421,1602.86749,1546.419421,1602.86749,1546.419421,1602.86749,1546.419421
22300093,MIN,106.0,47.0,30.0,0.512,,,0,MIA,90.0,42.0,24.0,0.402,,,1,1,2023-10-28,2023-10-28,1512.864801,1576.009901,1512.864801,1576.009901,1512.864801,1576.009901,1512.864801,1576.009901,1512.864801,1576.009901
22300094,PHX,126.0,39.0,31.0,0.529,,,0,UTA,104.0,45.0,26.0,0.44,,,1,1,2023-10-28,2023-10-28,,1427.422844,,1427.422844,,1427.422844,,1427.422844,,1427.422844
22300095,DEN,128.0,48.0,34.0,0.602,,,0,OKC,95.0,29.0,22.0,0.411,,,1,1,2023-10-29,2023-10-29,1651.947838,1546.247213,1651.947838,1546.247213,1651.947838,1546.247213,1651.947838,1546.247213,1651.947838,1546.247213
22300096,GSW,106.0,49.0,27.0,0.432,,,0,HOU,95.0,42.0,22.0,0.378,,,1,1,2023-10-29,2023-10-29,1571.851628,1358.83068,1571.851628,1358.83068,1571.851628,1358.83068,1571.851628,1358.83068,1571.851628,1358.83068
22300097,ATL,127.0,46.0,32.0,0.505,,,0,MIL,110.0,39.0,22.0,0.453,,,1,1,2023-10-29,2023-10-29,1507.387852,1550.72638,1507.387852,1550.72638,1507.387852,1550.72638,1507.387852,1550.72638,1507.387852,1550.72638
22300098,PHI,126.0,51.0,28.0,0.488,,,0,POR,98.0,42.0,19.0,0.383,,,1,1,2023-10-29,2023-10-29,1612.670893,1348.792152,1612.670893,1348.792152,1612.670893,1348.792152,1612.670893,1348.792152,1612.670893,1348.792152
22300099,LAC,123.0,48.0,23.0,0.516,,,0,SAS,83.0,37.0,21.0,0.375,,,1,1,2023-10-29,2023-10-29,1517.657299,1368.833128,1517.657299,1368.833128,1517.657299,1368.833128,1517.657299,1368.833128,1517.657299,1368.833128
22300100,SAC,132.0,47.0,30.0,0.471,,,0,LAL,127.0,53.0,27.0,0.439,,,1,1,2023-10-29,2023-10-29,1531.508965,1568.778952,1531.508965,1568.778952,1531.508965,1568.778952,1531.508965,1568.778952,1531.508965,1568.778952
22300101,BKN,133.0,46.0,25.0,0.563,,,0,CHA,121.0,39.0,33.0,0.49,,,1,1,2023-10-30,2023-10-30,,,,,,,,,,
22300102,CHI,112.0,44.0,19.0,0.46,,,0,IND,105.0,47.0,26.0,0.409,,,1,1,2023-10-30,2023-10-30,1495.271346,1461.188795,1495.271346,1461.188795,1495.271346,1461.188795,1495.271346,1461.188795,1495.271346,1461.188795
22300103,BOS,126.0,51.0,31.0,0.5,,,0,WAS,107.0,40.0,26.0,0.448,,,1,1,2023-10-30,2023-10-30,1636.234044,1448.175647,1636.234044,1448.175647,1636.234044,1448.175647,1636.234044,1448.175647,1636.234044,1448.175647
22300104,ATL,127.0,36.0,28.0,0.558,,,0,MIN,113.0,38.0,24.0,0.489,,,1,1,2023-10-30,2023-10-30,1530.395613,1525.077582,1530.395613,1525.077582,1530.395613,1525.077582,1530.395613,1525.077582,1530.395613,1525.077582
22300105,POR,99.0,51.0,20.0,0.447,,,0,TOR,91.0,47.0,19.0,0.404,,,1,1,2023-10-30,2023-10-30,1345.260507,1536.616019,1345.260507,1536.616019,1345.260507,1536.616019,1345.260507,1536.616019,1345.260507,1536.616019
22300106,DAL,125.0,48.0,24.0,0.5,,,0,MEM,110.0,44.0,22.0,0.457,,,1,1,2023-10-30,2023-10-30,1472.061253,1525.353313,1472.061253,1525.353313,1472.061253,1525.353313,1472.061253,1525.353313,1472.061253,1525.353313
22300107,MIL,122.0,43.0,24.0,0.506,,,0,MIA,114.0,40.0,27.0,0.477,,,1,1,2023-10-30,2023-10-30,1527.718619,1563.79712,1527.718619,1563.79712,1527.718619,1563.79712,1527.718619,1563.79712,1527.718619,1563.79712
22300108,GSW,130.0,64.0,28.0,0.52,,,0,NOP,102.0,39.0,23.0,0.409,,,1,1,2023-10-30,2023-10-30,1578.776122,1543.957126,1578.776122,1543.957126,1578.776122,1543.957126,1578.776122,1543.957126,1578.776122,1543.957126
22300109,OKC,124.0,44.0,21.0,0.53,,,0,DET,112.0,41.0,31.0,0.429,,,1,1,2023-10-30,2023-10-30,1523.29522,1367.114106,1523.29522,1367.114106,1523.29522,1367.114106,1523.29522,1367.114106,1523.29522,1367.114106
22300110,DEN,110.0,43.0,32.0,0.56,,,0,UTA,102.0,51.0,30.0,0.429,,,1,1,2023-10-30,2023-10-30,1674.899831,1420.931731,1674.899831,1420.931731,1674.899831,1420.931731,1674.899831,1420.931731,1674.899831,1420.931731
22300111,LAL,106.0,40.0,28.0,0.532,,,0,ORL,103.0,44.0,28.0,0.4,,,1,1,2023-10-30,2023-10-30,1563.274777,1478.735603,1563.274777,1478.735603,1563.274777,1478.735603,1563.274777,1478.735603,1563.274777,1478.735603
22300112,NYK,109.0,48.0,18.0,0.442,,,0,CLE,91.0,46.0,19.0,0.391,,,1,1,2023-10-31,2023-10-31,1566.737071,1528.5744,1566.737071,1528.5744,1566.737071,1528.5744,1566.737071,1528.5744,1566.737071,1528.5744
22300113,SAS,115.0,37.0,25.0,0.467,,,0,PHX,114.0,43.0,29.0,0.506,,,1,1,2023-10-31,2023-10-31,1360.146335,,1360.146335,,1360.146335,,1360.146335,,1360.146335,
22300114,LAC,118.0,44.0,29.0,0.494,,,0,ORL,102.0,40.0,23.0,0.469,,,1,1,2023-10-31,2023-10-31,1526.344091,1476.232934,1526.344091,1476.232934,1526.344091,1476.232934,1526.344091,1476.232934,1526.344091,1476.232934
22300115,POR,110.0,44.0,23.0,0.469,,,0,DET,101.0,38.0,24.0,0.444,,,1,1,2023-11-01,2023-11-01,1365.209496,1363.517246,1365.209496,1363.517246,1365.209496,1363.517246,1365.209496,1363.517246,1365.209496,1363.517246
22300116,TOR,130.0,50.0,35.0,0.56,,,0,MIL,111.0,29.0,19.0,0.461,,,1,1,2023-11-01,2023-11-01,1516.66703,1534.784763,1516.66703,1534.784763,1516.66703,1534.784763,1516.66703,1534.784763,1516.66703,1534.784763
22300117,ATL,130.0,57.0,26.0,0.5,,,0,WAS,121.0,35.0,32.0,0.505,,,1,1,2023-11-01,2023-11-01,1538.768289,1437.072744,1538.768289,1437.072744,1538.768289,1437.072744,1538.768289,1437.072744,1538.768289,1437.072744
22300118,BOS,155.0,57.0,27.0,0.568,,,0,IND,104.0,31.0,26.0,0.455,,,1,1,2023-11-01,2023-11-01,1647.336947,1450.642652,1647.336947,1450.642652,1647.336947,1450.642652,1647.336947,1450.642652,1647.336947,1450.642652
22300119,BKN,109.0,47.0,27.0,0.451,,,0,MIA,105.0,46.0,22.0,0.429,,,1,1,2023-11-01,2023-11-01,,1556.730975,,1556.730975,,1556.730975,,1556.730975,,1556.730975
22300120,CLE,95.0,46.0,22.0,0.432,,,0,NYK,89.0,50.0,18.0,0.348,,,1,1,2023-11-01,2023-11-01,1509.729135,1585.582335,1509.729135,1585.582335,1509.729135,1585.582335,1509.729135,1585.582335,1509.729135,1585.582335
22300121,NOP,110.0,58.0,23.0,0.392,,,0,OKC,106.0,49.0,23.0,0.432,,,1,1,2023-11-01,2023-11-01,1517.945707,1526.89208,1517.945707,1526.89208,1517.945707,1526.89208,1517.945707,1526.89208,1517.945707,1526.89208
22300122,HOU,128.0,38.0,35.0,0.524,,,0,CHA,119.0,44.0,21.0,0.5,,,1,1,2023-11-01,2023-11-01,1351.906186,,1351.906186,,1351.906186,,1351.906186,,1351.906186,
22300123,MIN,110.0,47.0,20.0,0.458,,,0,DEN,89.0,43.0,23.0,0.396,,,1,1,2023-11-01,2023-11-01,1516.704906,1676.531633,1516.704906,1676.531633,1516.704906,1676.531633,1516.704906,1676.531633,1516.704906,1676.531633
22300124,DAL,114.0,45.0,23.0,0.457,,,0,CHI,105.0,43.0,19.0,0.472,,,1,1,2023-11-01,2023-11-01,1493.769453,1505.817488,1493.769453,1505.817488,1493.769453,1505.817488,1493.769453,1505.817488,1493.769453,1505.817488
22300125,UTA,133.0,50.0,35.0,0.54,,,0,MEM,109.0,42.0,25.0,0.365,,,1,1,2023-11-01,2023-11-01,1419.299928,1503.645112,1419.299928,1503.645112,1419.299928,1503.645112,1419.299928,1503.645112,1419.299928,1503.645112
22300126,GSW,102.0,36.0,32.0,0.481,,,0,SAC,101.0,48.0,24.0,0.409,,,1,1,2023-11-01,2023-11-01,1604.787542,1537.013139,1604.787542,1537.013139,1604.787542,1537.013139,1604.787542,1537.013139,1604.787542,1537.013139
22300127,LAL,130.0,51.0,28.0,0.511,,,0,LAC,125.0,46.0,22.0,0.475,,,1,1,2023-11-01,2023-11-01,1565.777446,1533.786555,1565.777446,1533.786555,1565.777446,1533.786555,1565.777446,1533.786555,1565.777446,1533.786555
22300128,PHI,114.0,46.0,21.0,0.457,,,0,TOR,99.0,41.0,30.0,0.481,,,1,1,2023-11-02,2023-11-02,1616.202538,1528.069979,1616.202538,1528.069979,1616.202538,1528.069979,1616.202538,1528.069979,1616.202538,1528.069979
22300129,NOP,125.0,36.0,27.0,0.488,,,0,DET,116.0,48.0,30.0,0.436,,,1,1,2023-11-02,2023-11-02,1526.977905,1350.040536,1526.977905,1350.040536,1526.977905,1350.040536,1526.977905,1350.040536,1526.977905,1350.040536
22300130,ORL,115.0,43.0,27.0,0.459,,,0,UTA,113.0,48.0,27.0,0.461,,,1,1,2023-11-02,2023-11-02,1468.79047,1436.863598,1468.79047,1436.863598,1468.79047,1436.863598,1468.79047,1436.863598,1468.79047,1436.863598
22300131,SAS,132.0,41.0,37.0,0.52,,,0,PHX,121.0,34.0,26.0,0.538,,,1,1,2023-11-02,2023-11-02,1369.097962,,1369.097962,,1369.097962,,1369.097962,,1369.097962,
22300132,PHI,112.0,51.0,24.0,0.478,,,0,PHX,100.0,42.0,22.0,0.36,,,1,1,2023-11-04,2023-11-04,1622.122518,,1622.122518,,1622.122518,,1622.122518,,1622.122518,
22300133,CHA,125.0,41.0,23.0,0.534,,,0,IND,124.0,36.0,31.0,0.484,,,1,1,2023-11-04,2023-11-04,,1449.138056,,1449.138056,,1449.138056,,1449.138056,,1449.138056
22300134,ORL,120.0,51.0,29.0,0.455,,,0,LAL,101.0,40.0,17.0,0.44,,,1,1,2023-11-04,2023-11-04,1474.889242,1569.834524,1474.889242,1569.834524,1474.889242,1569.834524,1474.889242,1569.834524,1474.889242,1569.834524
22300135,ATL,123.0,52.0,28.0,0.484,,,0,NOP,105.0,35.0,24.0,0.476,,,1,1,2023-11-04,2023-11-04,1542.76583,1529.667992,1542.76583,1529.667992,1542.76583,1529.667992,1542.76583,1529.667992,1542.76583,1529.667992
22300136,BOS,124.0,50.0,22.0,0.478,,,0,BKN,114.0,42.0,22.0,0.43,,,1,1,2023-11-04,2023-11-04,1655.378017,,1655.378017,,1655.378017,,1655.378017,,1655.378017,
22300137,HOU,107.0,53.0,28.0,0.46,,,0,SAC,89.0,43.0,20.0,0.381,,,1,1,2023-11-04,2023-11-04,1359.577003,1535.048017,1359.577003,1535.048017,1359.577003,1535.048017,1359.577003,1535.048017,1359.577003,1535.048017
22300138,MIN,123.0,43.0,25.0,0.556,,,0,UTA,95.0,39.0,20.0,0.385,,,1,1,2023-11-04,2023-11-04,1537.539443,1430.764826,1537.539443,1430.764826,1537.539443,1430.764826,1537.539443,1430.764826,1537.539443,1430.764826
22300139,DEN,123.0,49.0,31.0,0.519,,,0,CHI,101.0,37.0,28.0,0.453,,,1,1,2023-11-04,2023-11-04,1659.120761,1492.426045,1659.120761,1492.426045,1659.120761,1492.426045,1659.120761,1492.426045,1659.120761,1492.426045
22300140,PHX,120.0,43.0,29.0,0.5,,,0,DET,106.0,33.0,25.0,0.494,,,1,1,2023-11-05,2023-11-05,,1347.350449,,1347.350449,,1347.350449,,1347.350449,,1347.350449
22300141,TOR,123.0,47.0,29.0,0.454,,,0,SAS,116.0,46.0,30.0,0.5,,,1,1,2023-11-05,2023-11-05,1522.149999,1392.641331,1522.149999,1392.641331,1522.149999,1392.641331,1522.149999,1392.641331,1522.149999,1392.641331
22300142,CLE,115.0,54.0,26.0,0.494,,,0,GSW,104.0,44.0,26.0,0.362,,,1,1,2023-11-05,2023-11-05,1516.393168,1611.78365,1516.393168,1611.78365,1516.393168,1611.78365,1516.393168,1611.78365,1516.393168,1611.78365
22300143,DAL,124.0,47.0,31.0,0.473,,,0,CHA,118.0,43.0,30.0,0.495,,,1,1,2023-11-05,2023-11-05,1497.185597,,1497.185597,,1497.185597,,1497.185597,,1497.185597,
22300144,MEM,112.0,49.0,27.0,0.506,,,0,POR,100.0,47.0,23.0,0.389,,,1,1,2023-11-05,2023-11-05,1481.117378,1383.65027,1481.117378,1383.65027,1481.117378,1383.65027,1481.117378,1383.65027,1481.117378,1383.65027
22300145,GSW,120.0,44.0,26.0,0.474,,,0,DET,109.0,39.0,23.0,0.475,,,1,1,2023-11-06,2023-11-06,1600.958287,1337.62889,1600.958287,1337.62889,1600.958287,1337.62889,1600.958287,1337.62889,1600.958287,1337.62889
22300146,IND,152.0,49.0,38.0,0.579,,,0,SAS,111.0,36.0,26.0,0.426,,,1,1,2023-11-06,2023-11-06,1442.40873,1385.118953,1442.40873,1385.118953,1442.40873,1385.118953,1442.40873,1385.118953,1442.40873,1385.118953
22300147,DAL,117.0,31.0,21.0,0.5,,,0,ORL,102.0,38.0,27.0,0.471,,,1,1,2023-11-06,2023-11-06,1500.274687,1490.404531,1500.274687,1490.404531,1500.274687,1490.404531,1500.274687,1490.404531,1500.274687,1490.404531
22300148,PHI,146.0,45.0,37.0,0.56,,,0,WAS,128.0,38.0,31.0,0.51,,,1,1,2023-11-06,2023-11-06,1626.966292,1429.81885,1626.966292,1429.81885,1626.966292,1429.81885,1626.966292,1429.81885,1626.966292,1429.81885
22300149,MIL,129.0,48.0,26.0,0.479,,,0,BKN,125.0,46.0,22.0,0.485,,,1,1,2023-11-06,2023-11-06,1529.157868,,1529.157868,,1529.157868,,1529.157868,,1529.157868,
22300150,MIA,108.0,44.0,30.0,0.466,,,0,LAL,107.0,38.0,28.0,0.543,,,1,1,2023-11-06,2023-11-06,1549.627927,1554.319235,1549.627927,1554.319235,1549.627927,1554.319235,1549.627927,1554.319235,1549.627927,1554.319235
22300151,NYK,111.0,48.0,28.0,0.466,,,0,LAC,97.0,31.0,21.0,0.493,,,1,1,2023-11-06,2023-11-06,1566.605775,1529.729477,1566.605775,1529.729477,1566.605775,1529.729477,1566.605775,1529.729477,1566.605775,1529.729477
22300152,CHI,130.0,36.0,26.0,0.516,,,0,UTA,113.0,52.0,32.0,0.477,,,1,1,2023-11-06,2023-11-06,1487.310717,1422.441109,1487.310717,1422.441109,1487.310717,1422.441109,1487.310717,1422.441109,1487.310717,1422.441109
22300153,HOU,122.0,39.0,28.0,0.573,,,0,SAC,97.0,34.0,22.0,0.444,,,1,1,2023-11-06,2023-11-06,1379.252809,1515.372212,1379.252809,1515.372212,1379.252809,1515.372212,1379.252809,1515.372212,1379.252809,1515.372212
22300154,MIN,114.0,45.0,26.0,0.518,,,0,BOS,109.0,45.0,20.0,0.391,,,1,1,2023-11-06,2023-11-06,1545.863161,1664.240535,1545.863161,1664.240535,1545.863161,1664.240535,1545.863161,1664.240535,1545.863161,1664.240535
22300155,OKC,126.0,49.0,27.0,0.479,,,0,ATL,117.0,59.0,27.0,0.373,,,1,1,2023-11-06,2023-11-06,1512.828895,1563.145153,1512.828895,1563.145153,1512.828895,1563.145153,1512.828895,1563.145153,1512.828895,1563.145153
22300156,DEN,134.0,45.0,37.0,0.537,,,0,NOP,116.0,38.0,24.0,0.5,,,1,1,2023-11-06,2023-11-06,1664.236088,1509.28867,1664.236088,1509.28867,1664.236088,1509.28867,1664.236088,1509.28867,1664.236088,1509.28867
22300157,WAS,132.0,40.0,26.0,0.485,,,0,CHA,116.0,47.0,17.0,0.519,,,1,1,2023-11-08,2023-11-08,1426.05105,,1426.05105,,1426.05105,,1426.05105,,1426.05105,
22300158,IND,134.0,46.0,26.0,0.515,,,0,UTA,118.0,47.0,26.0,0.469,,,1,1,2023-11-08,2023-11-08,1456.487099,1415.218339,1456.487099,1415.218339,1456.487099,1415.218339,1456.487099,1415.218339,1456.487099,1415.218339
22300159,PHI,106.0,56.0,20.0,0.442,,,0,BOS,103.0,43.0,28.0,0.396,,,1,1,2023-11-08,2023-11-08,1630.734092,1656.720713,1630.734092,1656.720713,1630.734092,1656.720713,1630.734092,1656.720713,1630.734092,1656.720713
22300160,BKN,100.0,49.0,22.0,0.402,,,0,LAC,93.0,51.0,22.0,0.396,,,1,1,2023-11-08,2023-11-08,,1522.48162,,1522.48162,,1522.48162,,1522.48162,,1522.48162
22300161,NYK,126.0,47.0,28.0,0.46,,,0,SAS,105.0,46.0,31.0,0.489,,,1,1,2023-11-08,2023-11-08,1573.853632,1371.040584,1573.853632,1371.040584,1573.853632,1371.040584,1573.853632,1371.040584,1573.853632,1371.040584
22300162,PHX,116.0,54.0,32.0,0.422,,,0,CHI,115.0,39.0,30.0,0.438,,,1,1,2023-11-08,2023-11-08,,1494.533487,,1494.533487,,1494.533487,,1494.533487,,1494.533487
22300163,HOU,128.0,57.0,26.0,0.548,,,0,LAL,94.0,34.0,20.0,0.424,,,1,1,2023-11-08,2023-11-08,1401.040229,1551.568814,1401.040229,1551.568814,1401.040229,1551.568814,1401.040229,1551.568814,1401.040229,1551.568814
22300164,MIA,108.0,44.0,22.0,0.455,,,0,MEM,102.0,38.0,20.0,0.389,,,1,1,2023-11-08,2023-11-08,1552.378348,1492.862222,1552.378348,1492.862222,1552.378348,1492.862222,1552.378348,1492.862222,1552.378348,1492.862222
22300165,MIL,120.0,36.0,19.0,0.456,,,0,DET,118.0,53.0,28.0,0.49,,,1,1,2023-11-08,2023-11-08,1537.34697,1332.158381,1537.34697,1332.158381,1537.34697,1332.158381,1537.34697,1332.158381,1537.34697,1332.158381
22300166,MIN,122.0,48.0,30.0,0.549,,,0,NOP,101.0,40.0,23.0,0.387,,,1,1,2023-11-08,2023-11-08,1553.382983,1504.549633,1553.382983,1504.549633,1553.382983,1504.549633,1553.382983,1504.549633,1553.382983,1504.549633
22300167,OKC,128.0,41.0,23.0,0.512,,,0,CLE,120.0,41.0,26.0,0.506,,,1,1,2023-11-08,2023-11-08,1520.860936,1527.218531,1520.860936,1527.218531,1520.860936,1527.218531,1520.860936,1527.218531,1520.860936,1527.218531
22300168,TOR,127.0,50.0,27.0,0.495,,,0,DAL,116.0,38.0,25.0,0.476,,,1,1,2023-11-08,2023-11-08,1529.672377,1518.466148,1529.672377,1518.466148,1529.672377,1518.466148,1529.672377,1518.466148,1529.672377,1518.466148
22300169,DEN,108.0,45.0,24.0,0.446,,,0,GSW,105.0,49.0,21.0,0.43,,,1,1,2023-11-08,2023-11-08,1668.975125,1606.428796,1668.975125,1606.428796,1668.975125,1606.428796,1668.975125,1606.428796,1668.975125,1606.428796
22300170,SAC,121.0,50.0,32.0,0.461,,,0,POR,118.0,36.0,26.0,0.506,,,1,1,2023-11-08,2023-11-08,1493.584792,1371.905427,1493.584792,1371.905427,1493.584792,1371.905427,1493.584792,1371.905427,1493.584792,1371.905427
22300171,IND,126.0,40.0,27.0,0.478,,,0,MIL,124.0,41.0,23.0,0.529,,,1,1,2023-11-09,2023-11-09,1464.24782,1538.490248,1464.24782,1538.490248,1464.24782,1538.490248,1464.24782,1538.490248,1464.24782,1538.490248
22300172,ATL,120.0,36.0,22.0,0.482,,,0,ORL,119.0,47.0,19.0,0.467,,,1,1,2023-11-09,2023-11-09,1555.113112,1472.21307,1555.113112,1472.21307,1555.113112,1472.21307,1555.113112,1472.21307,1555.113112,1472.21307
22300173,ORL,112.0,43.0,24.0,0.429,,,0,MIL,97.0,36.0,25.0,0.494,,,1,1,2023-11-11,2023-11-11,1469.310205,1534.106282,1469.310205,1534.106282,1469.310205,1534.106282,1469.310205,1534.106282,1469.310205,1534.106282
22300174,BOS,117.0,46.0,30.0,0.547,,,0,TOR,94.0,37.0,25.0,0.385,,,1,1,2023-11-11,2023-11-11,1656.678659,1544.490825,1656.678659,1544.490825,1656.678659,1544.490825,1656.678659,1544.490825,1656.678659,1544.490825
22300175,MIA,117.0,39.0,23.0,0.488,,,0,ATL,109.0,48.0,23.0,0.437,,,1,1,2023-11-11,2023-11-11,1561.296899,1558.015978,1561.296899,1558.015978,1561.296899,1558.015978,1561.296899,1558.015978,1561.296899,1558.015978
22300176,CLE,118.0,45.0,23.0,0.43,,,0,GSW,110.0,55.0,26.0,0.411,,,1,1,2023-11-11,2023-11-11,1520.994966,1603.640788,1520.994966,1603.640788,1520.994966,1603.640788,1520.994966,1603.640788,1520.994966,1603.640788
22300177,NYK,129.0,40.0,25.0,0.54,,,0,CHA,107.0,36.0,21.0,0.468,,,1,1,2023-11-12,2023-11-12,1577.916835,,1577.916835,,1577.916835,,1577.916835,,1577.916835,
22300178,BKN,102.0,66.0,22.0,0.378,,,0,WAS,94.0,42.0,20.0,0.375,,,1,1,2023-11-12,2023-11-12,,1429.106876,,1429.106876,,1429.106876,,1429.106876,,1429.106876
22300179,MEM,105.0,41.0,25.0,0.42,,,0,LAC,101.0,41.0,26.0,0.435,,,1,1,2023-11-12,2023-11-12,1470.722568,1505.497387,1470.722568,1505.497387,1470.722568,1505.497387,1470.722568,1505.497387,1470.722568,1505.497387
22300180,PHI,137.0,54.0,28.0,0.505,,,0,IND,126.0,32.0,31.0,0.522,,,1,1,2023-11-12,2023-11-12,1638.591939,1468.631786,1638.591939,1468.631786,1638.591939,1468.631786,1638.591939,1468.631786,1638.591939,1468.631786
22300181,CHI,119.0,40.0,22.0,0.484,,,0,DET,108.0,49.0,26.0,0.432,,,1,1,2023-11-12,2023-11-12,1489.456173,1327.327677,1489.456173,1327.327677,1489.456173,1327.327677,1489.456173,1327.327677,1489.456173,1327.327677
22300182,HOU,107.0,45.0,20.0,0.425,,,0,DEN,104.0,49.0,24.0,0.462,,,1,1,2023-11-12,2023-11-12,1434.52627,1671.763133,1434.52627,1671.763133,1434.52627,1671.763133,1434.52627,1671.763133,1434.52627,1671.763133
22300183,DAL,136.0,42.0,29.0,0.49,,,0,NOP,124.0,54.0,31.0,0.511,,,1,1,2023-11-12,2023-11-12,1514.374491,1490.613173,1514.374491,1490.613173,1514.374491,1490.613173,1514.374491,1490.613173,1514.374491,1490.613173
22300184,MIA,118.0,41.0,26.0,0.438,,,0,SAS,113.0,50.0,35.0,0.462,,,1,1,2023-11-12,2023-11-12,1573.808465,1361.255806,1573.808465,1361.255806,1573.808465,1361.255806,1573.808465,1361.255806,1573.808465,1361.255806
22300185,OKC,111.0,33.0,23.0,0.488,,,0,PHX,99.0,51.0,20.0,0.386,,,1,1,2023-11-12,2023-11-12,1520.66318,,1520.66318,,1520.66318,,1520.66318,,1520.66318,
22300186,MIN,116.0,47.0,27.0,0.524,,,0,GSW,110.0,51.0,24.0,0.385,,,1,1,2023-11-12,2023-11-12,1568.13116,1587.881832,1568.13116,1587.881832,1568.13116,1587.881832,1568.13116,1587.881832,1568.13116,1587.881832
22300187,LAL,116.0,41.0,27.0,0.488,,,0,POR,110.0,38.0,29.0,0.5,,,1,1,2023-11-12,2023-11-12,1531.002413,1369.833022,1531.002413,1369.833022,1531.002413,1369.833022,1531.002413,1369.833022,1531.002413,1369.833022
22300188,BOS,114.0,37.0,27.0,0.506,,,0,NYK,98.0,37.0,17.0,0.418,,,1,1,2023-11-13,2023-11-13,1663.712318,1582.324254,1663.712318,1582.324254,1663.712318,1582.324254,1663.712318,1582.324254,1663.712318,1582.324254
22300189,TOR,111.0,48.0,28.0,0.5,,,0,WAS,107.0,38.0,32.0,0.512,,,1,1,2023-11-13,2023-11-13,1537.457166,1424.744659,1537.457166,1424.744659,1537.457166,1424.744659,1537.457166,1424.744659,1537.457166,1424.744659
22300190,MIL,118.0,53.0,23.0,0.472,,,0,CHI,109.0,47.0,24.0,0.38,,,1,1,2023-11-13,2023-11-13,1522.333903,1492.753057,1522.333903,1492.753057,1522.333903,1492.753057,1522.333903,1492.753057,1522.333903,1492.753057
22300191,SAC,132.0,37.0,32.0,0.59,,,0,CLE,120.0,39.0,24.0,0.495,,,1,1,2023-11-13,2023-11-13,1502.078517,1536.753922,1502.078517,1536.753922,1502.078517,1536.753922,1502.078517,1536.753922,1502.078517,1536.753922
22300192,DAL,130.0,46.0,32.0,0.522,,,0,WAS,117.0,46.0,23.0,0.483,,,1,1,2023-11-15,2023-11-15,1515.254314,1422.289318,1515.254314,1422.289318,1515.254314,1422.289318,1515.254314,1422.289318,1515.254314,1422.289318
22300193,NYK,116.0,42.0,29.0,0.479,,,0,ATL,114.0,30.0,28.0,0.547,,,1,1,2023-11-15,2023-11-15,1575.931607,1550.18384,1575.931607,1550.18384,1575.931607,1550.18384,1575.931607,1550.18384,1575.931607,1550.18384
22300194,BOS,117.0,45.0,23.0,0.477,,,0,PHI,107.0,41.0,18.0,0.459,,,1,1,2023-11-15,2023-11-15,1670.104965,1625.260641,1670.104965,1625.260641,1670.104965,1625.260641,1670.104965,1625.260641,1670.104965,1625.260641
22300195,MIL,128.0,41.0,25.0,0.518,,,0,TOR,112.0,55.0,28.0,0.396,,,1,1,2023-11-15,2023-11-15,1528.008569,1539.912507,1528.008569,1539.912507,1528.008569,1539.912507,1528.008569,1539.912507,1528.008569,1539.912507
22300196,ORL,96.0,46.0,20.0,0.39,,,0,CHI,94.0,53.0,16.0,0.398,,,1,1,2023-11-15,2023-11-15,1471.220625,1487.078391,1471.220625,1487.078391,1471.220625,1487.078391,1471.220625,1487.078391,1471.220625,1487.078391
22300197,PHX,133.0,32.0,31.0,0.6,,,0,MIN,115.0,40.0,18.0,0.457,,,1,1,2023-11-15,2023-11-15,,1587.229237,,1587.229237,,1587.229237,,1587.229237,,1587.229237
22300198,SAC,125.0,45.0,31.0,0.5,,,0,LAL,110.0,43.0,25.0,0.506,,,1,1,2023-11-15,2023-11-15,1511.081811,1543.913195,1511.081811,1543.913195,1511.081811,1543.913195,1511.081811,1543.913195,1511.081811,1543.913195
22300199,CLE,109.0,47.0,23.0,0.56,,,0,POR,95.0,30.0,24.0,0.374,,,1,1,2023-11-15,2023-11-15,1527.750628,1360.171349,1527.750628,1360.171349,1527.750628,1360.171349,1527.750628,1360.171349,1527.750628,1360.171349
