GAME_ID,TEAM0_TEAM_ABBREVIATION,TEAM0_PTS,TEAM0_REB,TEAM0_AST,TEAM0_FG_PCT,TEAM0_TO,TEAM0_PLUS_MINUS,TEAM0_TEAM_ORDER,TEAM1_TEAM_ABBREVIATION,TEAM1_PTS,TEAM1_REB,TEAM1_AST,TEAM1_FG_PCT,TEAM1_TO,TEAM1_PLUS_MINUS,TEAM1_TEAM_ORDER,TEAM0_WIN,TEAM0_GAME_DATE,TEAM1_GAME_DATE,TEAM0_ELO,TEAM1_ELO
22401209,IND,121.0,41.0,35.0,0.516,,,0,PHI,107.0,47.0,18.0,0.435,,,1,1,2024-12-13,2024-12-13,,
22401210,MIN,97.0,48.0,18.0,0.402,,,0,LAL,87.0,53.0,17.0,0.384,,,1,1,2024-12-13,2024-12-13,,
22401211,MEM,135.0,49.0,33.0,0.525,,,0,BKN,119.0,41.0,30.0,0.457,,,1,1,2024-12-13,2024-12-13,,
22401212,CHI,109.0,52.0,27.0,0.398,,,0,CHA,95.0,54.0,22.0,0.357,,,1,1,2024-12-13,2024-12-13,,
22401213,DEN,120.0,46.0,23.0,0.545,,,0,LAC,98.0,31.0,24.0,0.446,,,1,1,2024-12-13,2024-12-13,,
22401214,PHX,134.0,37.0,36.0,0.528,,,0,UTA,126.0,34.0,30.0,0.558,,,1,1,2024-12-13,2024-12-13,,
22401215,SAS,118.0,41.0,32.0,0.518,,,0,POR,116.0,36.0,25.0,0.512,,,1,1,2024-12-13,2024-12-13,,
22401216,IND,119.0,43.0,33.0,0.506,,,0,NOP,104.0,49.0,18.0,0.392,,,1,1,2024-12-15,2024-12-15,,
22401217,BOS,112.0,56.0,26.0,0.43,,,0,WAS,98.0,51.0,22.0,0.404,,,1,1,2024-12-15,2024-12-15,,
22401218,MIN,106.0,51.0,26.0,0.4,,,0,SAS,92.0,50.0,34.0,0.407,,,1,1,2024-12-15,2024-12-15,,
22401219,PHX,116.0,46.0,23.0,0.483,,,0,POR,109.0,48.0,30.0,0.447,,,1,1,2024-12-15,2024-12-15,,
22401220,LAL,116.0,44.0,23.0,0.476,,,0,MEM,110.0,50.0,25.0,0.392,,,1,1,2024-12-15,2024-12-15,,
22401221,DET,125.0,52.0,32.0,0.489,,,0,MIA,124.0,44.0,30.0,0.455,,,1,1,2024-12-16,2024-12-16,,
22401222,PHI,121.0,42.0,21.0,0.513,,,0,CHA,108.0,38.0,30.0,0.506,,,1,1,2024-12-16,2024-12-16,,
22401223,CHI,122.0,41.0,33.0,0.462,,,0,TOR,121.0,44.0,28.0,0.489,,,1,1,2024-12-16,2024-12-16,,
22401224,CLE,130.0,42.0,33.0,0.531,,,0,BKN,101.0,35.0,25.0,0.42,,,1,1,2024-12-16,2024-12-16,,
22401225,DEN,130.0,55.0,38.0,0.5,,,0,SAC,129.0,42.0,28.0,0.48,,,1,1,2024-12-16,2024-12-16,,
22401226,LAC,144.0,41.0,28.0,0.598,,,0,UTA,107.0,35.0,22.0,0.45,,,1,1,2024-12-16,2024-12-16,,
22401227,NYK,100.0,45.0,20.0,0.465,,,0,ORL,91.0,39.0,24.0,0.419,,,1,1,2024-12-15,2024-12-15,,
22401228,DAL,143.0,47.0,36.0,0.598,,,0,GSW,133.0,37.0,39.0,0.476,,,1,1,2024-12-15,2024-12-15,,
22401229,MIL,110.0,47.0,28.0,0.453,,,0,ATL,102.0,44.0,23.0,0.427,,,1,1,2024-12-14,2024-12-14,,
22401230,OKC,111.0,43.0,19.0,0.45,,,0,HOU,96.0,49.0,17.0,0.365,,,1,1,2024-12-14,2024-12-14,,
