TEAM_ABBREVIATION_TEAM0,GAME_DATE,ELO_TEAM0,SCORE_TEAM0,IS_HOME_TEAM0,TEAM_ORDER_TEAM0,TEAM_ABBREVIATION_TEAM1,ELO_TEAM1,SCORE_TEAM1,IS_HOME_TEAM1,TEAM_ORDER_TEAM1
OKC,2025-03-09,1777.417781,127,1,0,PHI,1371.361836,126,0,1
OKC,2025-03-09,1777.417781,127,1,0,DET,1570.737861,119,1,1
OKC,2025-03-09,1777.417781,127,1,0,POR,1489.527939,112,0,1
DEN,2025-03-09,1640.456354,103,0,0,PHO,1443.642247,125,1,1
DEN,2025-03-09,1640.456354,103,0,0,DAL,1475.317396,116,0,1
DEN,2025-03-09,1640.456354,103,0,0,SAC,1558.395119,110,1,1
DEN,2025-03-09,1640.456354,103,0,0,LAC,1536.379145,111,0,1
DEN,2025-03-09,1640.456354,103,0,0,CLE,1757.718553,112,1,1
DEN,2025-03-09,1640.456354,103,0,0,MIL,1565.711316,100,0,1
DEN,2025-03-09,1640.456354,103,0,0,SAS,1441.874474,124,1,1
DEN,2025-03-09,1640.456354,103,0,0,MIN,1630.688603,141,0,1
DEN,2025-03-09,1640.456354,103,0,0,MEM,1586.331246,107,1,1
DEN,2025-03-09,1640.456354,103,0,0,NOP,1369.211229,104,0,1
DEN,2025-03-09,1640.456354,103,0,0,DEN,1640.456354,103,1,1
DEN,2025-03-09,1640.456354,103,0,0,OKC,1777.417781,127,0,1
DEN,2025-03-09,1640.456354,103,0,0,UTA,1342.363104,122,1,1
DEN,2025-03-09,1640.456354,103,0,0,PHI,1371.361836,126,0,1
DEN,2025-03-09,1640.456354,103,0,0,DET,1570.737861,119,1,1
DEN,2025-03-09,1640.456354,103,0,0,POR,1489.527939,112,0,1
PHI,2025-03-09,1371.361836,126,1,0,PHO,1443.642247,125,1,1
PHI,2025-03-09,1371.361836,126,1,0,DAL,1475.317396,116,0,1
PHI,2025-03-09,1371.361836,126,1,0,SAC,1558.395119,110,1,1
PHI,2025-03-09,1371.361836,126,1,0,LAC,1536.379145,111,0,1
PHI,2025-03-09,1371.361836,126,1,0,CLE,1757.718553,112,1,1
PHI,2025-03-09,1371.361836,126,1,0,MIL,1565.711316,100,0,1
PHI,2025-03-09,1371.361836,126,1,0,SAS,1441.874474,124,1,1
PHI,2025-03-09,1371.361836,126,1,0,MIN,1630.688603,141,0,1
PHI,2025-03-09,1371.361836,126,1,0,MEM,1586.331246,107,1,1
PHI,2025-03-09,1371.361836,126,1,0,NOP,1369.211229,104,0,1
PHI,2025-03-09,1371.361836,126,1,0,DEN,1640.456354,103,1,1
PHI,2025-03-09,1371.361836,126,1,0,OKC,1777.417781,127,0,1
PHI,2025-03-09,1371.361836,126,1,0,UTA,1342.363104,122,1,1
PHI,2025-03-09,1371.361836,126,1,0,PHI,1371.361836,126,0,1
PHI,2025-03-09,1371.361836,126,1,0,DET,1570.737861,119,1,1
PHI,2025-03-09,1371.361836,126,1,0,POR,1489.527939,112,0,1
UTA,2025-03-09,1342.363104,122,0,0,PHO,1443.642247,125,1,1
UTA,2025-03-09,1342.363104,122,0,0,DAL,1475.317396,116,0,1
UTA,2025-03-09,1342.363104,122,0,0,SAC,1558.395119,110,1,1
UTA,2025-03-09,1342.363104,122,0,0,LAC,1536.379145,111,0,1
UTA,2025-03-09,1342.363104,122,0,0,CLE,1757.718553,112,1,1
UTA,2025-03-09,1342.363104,122,0,0,MIL,1565.711316,100,0,1
UTA,2025-03-09,1342.363104,122,0,0,SAS,1441.874474,124,1,1
UTA,2025-03-09,1342.363104,122,0,0,MIN,1630.688603,141,0,1
UTA,2025-03-09,1342.363104,122,0,0,MEM,1586.331246,107,1,1
UTA,2025-03-09,1342.363104,122,0,0,NOP,1369.211229,104,0,1
UTA,2025-03-09,1342.363104,122,0,0,DEN,1640.456354,103,1,1
UTA,2025-03-09,1342.363104,122,0,0,OKC,1777.417781,127,0,1
UTA,2025-03-09,1342.363104,122,0,0,UTA,1342.363104,122,1,1
UTA,2025-03-09,1342.363104,122,0,0,PHI,1371.361836,126,0,1
UTA,2025-03-09,1342.363104,122,0,0,DET,1570.737861,119,1,1
UTA,2025-03-09,1342.363104,122,0,0,POR,1489.527939,112,0,1
POR,2025-03-09,1489.527939,112,1,0,PHO,1443.642247,125,1,1
POR,2025-03-09,1489.527939,112,1,0,DAL,1475.317396,116,0,1
POR,2025-03-09,1489.527939,112,1,0,SAC,1558.395119,110,1,1
POR,2025-03-09,1489.527939,112,1,0,LAC,1536.379145,111,0,1
POR,2025-03-09,1489.527939,112,1,0,CLE,1757.718553,112,1,1
POR,2025-03-09,1489.527939,112,1,0,MIL,1565.711316,100,0,1
POR,2025-03-09,1489.527939,112,1,0,SAS,1441.874474,124,1,1
POR,2025-03-09,1489.527939,112,1,0,MIN,1630.688603,141,0,1
POR,2025-03-09,1489.527939,112,1,0,MEM,1586.331246,107,1,1
POR,2025-03-09,1489.527939,112,1,0,NOP,1369.211229,104,0,1
POR,2025-03-09,1489.527939,112,1,0,DEN,1640.456354,103,1,1
POR,2025-03-09,1489.527939,112,1,0,OKC,1777.417781,127,0,1
POR,2025-03-09,1489.527939,112,1,0,UTA,1342.363104,122,1,1
POR,2025-03-09,1489.527939,112,1,0,PHI,1371.361836,126,0,1
POR,2025-03-09,1489.527939,112,1,0,DET,1570.737861,119,1,1
POR,2025-03-09,1489.527939,112,1,0,POR,1489.527939,112,0,1
DET,2025-03-09,1570.737861,119,0,0,PHO,1443.642247,125,1,1
DET,2025-03-09,1570.737861,119,0,0,DAL,1475.317396,116,0,1
DET,2025-03-09,1570.737861,119,0,0,SAC,1558.395119,110,1,1
DET,2025-03-09,1570.737861,119,0,0,LAC,1536.379145,111,0,1
DET,2025-03-09,1570.737861,119,0,0,CLE,1757.718553,112,1,1
DET,2025-03-09,1570.737861,119,0,0,MIL,1565.711316,100,0,1
DET,2025-03-09,1570.737861,119,0,0,SAS,1441.874474,124,1,1
DET,2025-03-09,1570.737861,119,0,0,MIN,1630.688603,141,0,1
DET,2025-03-09,1570.737861,119,0,0,MEM,1586.331246,107,1,1
DET,2025-03-09,1570.737861,119,0,0,NOP,1369.211229,104,0,1
DET,2025-03-09,1570.737861,119,0,0,DEN,1640.456354,103,1,1
DET,2025-03-09,1570.737861,119,0,0,OKC,1777.417781,127,0,1
DET,2025-03-09,1570.737861,119,0,0,UTA,1342.363104,122,1,1
DET,2025-03-09,1570.737861,119,0,0,PHI,1371.361836,126,0,1
DET,2025-03-09,1570.737861,119,0,0,DET,1570.737861,119,1,1
DET,2025-03-09,1570.737861,119,0,0,POR,1489.527939,112,0,1
ATL,2025-03-10,1456.858039,132,1,0,PHI,1375.058786,123,1,1
ATL,2025-03-10,1456.858039,132,1,0,ATL,1456.858039,132,0,1
ATL,2025-03-10,1456.858039,132,1,0,UTA,1338.666154,108,1,1
ATL,2025-03-10,1456.858039,132,1,0,BOS,1700.60518,114,0,1
ATL,2025-03-10,1456.858039,132,1,0,LAL,1625.680077,108,1,1
ATL,2025-03-10,1456.858039,132,1,0,BRK,1335.307533,111,0,1
ATL,2025-03-10,1456.858039,132,1,0,IND,1567.875191,103,1,1
ATL,2025-03-10,1456.858039,132,1,0,CHI,1409.015129,121,0,1
ATL,2025-03-10,1456.858039,132,1,0,POR,1480.525309,120,1,1
ATL,2025-03-10,1456.858039,132,1,0,GSW,1583.585051,130,0,1
ATL,2025-03-10,1456.858039,132,1,0,ORL,1416.871423,84,1,1
ATL,2025-03-10,1456.858039,132,1,0,HOU,1553.312024,97,0,1
ATL,2025-03-10,1456.858039,132,1,0,PHO,1458.458865,118,1,1
ATL,2025-03-10,1456.858039,132,1,0,MEM,1589.782215,120,0,1
ATL,2025-03-10,1456.858039,132,1,0,CHO,1249.754174,105,1,1
ATL,2025-03-10,1456.858039,132,1,0,MIA,1455.00771,102,0,1
ATL,2025-03-10,1456.858039,132,1,0,DEN,1634.082415,140,1,1
ATL,2025-03-10,1456.858039,132,1,0,OKC,1783.79172,127,0,1
ATL,2025-03-10,1456.858039,132,1,0,NYK,1577.50109,133,1,1
ATL,2025-03-10,1456.858039,132,1,0,SAC,1555.430461,104,0,1
ATL,2025-03-10,1456.858039,132,1,0,DAL,1460.500777,133,1,1
ATL,2025-03-10,1456.858039,132,1,0,SAS,1438.080799,129,0,1
ATL,2025-03-10,1456.858039,132,1,0,WAS,1268.905077,104,1,1
ATL,2025-03-10,1456.858039,132,1,0,TOR,1391.809305,119,0,1
PHI,2025-03-10,1375.058786,123,0,0,PHI,1375.058786,123,1,1
PHI,2025-03-10,1375.058786,123,0,0,ATL,1456.858039,132,0,1
PHI,2025-03-10,1375.058786,123,0,0,UTA,1338.666154,108,1,1
PHI,2025-03-10,1375.058786,123,0,0,BOS,1700.60518,114,0,1
PHI,2025-03-10,1375.058786,123,0,0,LAL,1625.680077,108,1,1
PHI,2025-03-10,1375.058786,123,0,0,BRK,1335.307533,111,0,1
PHI,2025-03-10,1375.058786,123,0,0,IND,1567.875191,103,1,1
PHI,2025-03-10,1375.058786,123,0,0,CHI,1409.015129,121,0,1
PHI,2025-03-10,1375.058786,123,0,0,POR,1480.525309,120,1,1
PHI,2025-03-10,1375.058786,123,0,0,GSW,1583.585051,130,0,1
PHI,2025-03-10,1375.058786,123,0,0,ORL,1416.871423,84,1,1
PHI,2025-03-10,1375.058786,123,0,0,HOU,1553.312024,97,0,1
PHI,2025-03-10,1375.058786,123,0,0,PHO,1458.458865,118,1,1
PHI,2025-03-10,1375.058786,123,0,0,MEM,1589.782215,120,0,1
PHI,2025-03-10,1375.058786,123,0,0,CHO,1249.754174,105,1,1
PHI,2025-03-10,1375.058786,123,0,0,MIA,1455.00771,102,0,1
PHI,2025-03-10,1375.058786,123,0,0,DEN,1634.082415,140,1,1
PHI,2025-03-10,1375.058786,123,0,0,OKC,1783.79172,127,0,1
PHI,2025-03-10,1375.058786,123,0,0,NYK,1577.50109,133,1,1
PHI,2025-03-10,1375.058786,123,0,0,SAC,1555.430461,104,0,1
PHI,2025-03-10,1375.058786,123,0,0,DAL,1460.500777,133,1,1
PHI,2025-03-10,1375.058786,123,0,0,SAS,1438.080799,129,0,1
PHI,2025-03-10,1375.058786,123,0,0,WAS,1268.905077,104,1,1
PHI,2025-03-10,1375.058786,123,0,0,TOR,1391.809305,119,0,1
BOS,2025-03-10,1700.60518,114,1,0,PHI,1375.058786,123,1,1
BOS,2025-03-10,1700.60518,114,1,0,ATL,1456.858039,132,0,1
BOS,2025-03-10,1700.60518,114,1,0,UTA,1338.666154,108,1,1
BOS,2025-03-10,1700.60518,114,1,0,BOS,1700.60518,114,0,1
BOS,2025-03-10,1700.60518,114,1,0,LAL,1625.680077,108,1,1
BOS,2025-03-10,1700.60518,114,1,0,BRK,1335.307533,111,0,1
BOS,2025-03-10,1700.60518,114,1,0,IND,1567.875191,103,1,1
BOS,2025-03-10,1700.60518,114,1,0,CHI,1409.015129,121,0,1
BOS,2025-03-10,1700.60518,114,1,0,POR,1480.525309,120,1,1
BOS,2025-03-10,1700.60518,114,1,0,GSW,1583.585051,130,0,1
BOS,2025-03-10,1700.60518,114,1,0,ORL,1416.871423,84,1,1
BOS,2025-03-10,1700.60518,114,1,0,HOU,1553.312024,97,0,1
BOS,2025-03-10,1700.60518,114,1,0,PHO,1458.458865,118,1,1
BOS,2025-03-10,1700.60518,114,1,0,MEM,1589.782215,120,0,1
BOS,2025-03-10,1700.60518,114,1,0,CHO,1249.754174,105,1,1
BOS,2025-03-10,1700.60518,114,1,0,MIA,1455.00771,102,0,1
BOS,2025-03-10,1700.60518,114,1,0,DEN,1634.082415,140,1,1
BOS,2025-03-10,1700.60518,114,1,0,OKC,1783.79172,127,0,1
BOS,2025-03-10,1700.60518,114,1,0,NYK,1577.50109,133,1,1
BOS,2025-03-10,1700.60518,114,1,0,SAC,1555.430461,104,0,1
BOS,2025-03-10,1700.60518,114,1,0,DAL,1460.500777,133,1,1
BOS,2025-03-10,1700.60518,114,1,0,SAS,1438.080799,129,0,1
BOS,2025-03-10,1700.60518,114,1,0,WAS,1268.905077,104,1,1
BOS,2025-03-10,1700.60518,114,1,0,TOR,1391.809305,119,0,1
UTA,2025-03-10,1338.666154,108,0,0,PHI,1375.058786,123,1,1
UTA,2025-03-10,1338.666154,108,0,0,ATL,1456.858039,132,0,1
UTA,2025-03-10,1338.666154,108,0,0,UTA,1338.666154,108,1,1
UTA,2025-03-10,1338.666154,108,0,0,BOS,1700.60518,114,0,1
UTA,2025-03-10,1338.666154,108,0,0,LAL,1625.680077,108,1,1
UTA,2025-03-10,1338.666154,108,0,0,BRK,1335.307533,111,0,1
UTA,2025-03-10,1338.666154,108,0,0,IND,1567.875191,103,1,1
UTA,2025-03-10,1338.666154,108,0,0,CHI,1409.015129,121,0,1
UTA,2025-03-10,1338.666154,108,0,0,POR,1480.525309,120,1,1
UTA,2025-03-10,1338.666154,108,0,0,GSW,1583.585051,130,0,1
UTA,2025-03-10,1338.666154,108,0,0,ORL,1416.871423,84,1,1
UTA,2025-03-10,1338.666154,108,0,0,HOU,1553.312024,97,0,1
UTA,2025-03-10,1338.666154,108,0,0,PHO,1458.458865,118,1,1
UTA,2025-03-10,1338.666154,108,0,0,MEM,1589.782215,120,0,1
UTA,2025-03-10,1338.666154,108,0,0,CHO,1249.754174,105,1,1
UTA,2025-03-10,1338.666154,108,0,0,MIA,1455.00771,102,0,1
UTA,2025-03-10,1338.666154,108,0,0,DEN,1634.082415,140,1,1
UTA,2025-03-10,1338.666154,108,0,0,OKC,1783.79172,127,0,1
UTA,2025-03-10,1338.666154,108,0,0,NYK,1577.50109,133,1,1
UTA,2025-03-10,1338.666154,108,0,0,SAC,1555.430461,104,0,1
UTA,2025-03-10,1338.666154,108,0,0,DAL,1460.500777,133,1,1
UTA,2025-03-10,1338.666154,108,0,0,SAS,1438.080799,129,0,1
UTA,2025-03-10,1338.666154,108,0,0,WAS,1268.905077,104,1,1
UTA,2025-03-10,1338.666154,108,0,0,TOR,1391.809305,119,0,1
BRK,2025-03-10,1335.307533,111,1,0,PHI,1375.058786,123,1,1
BRK,2025-03-10,1335.307533,111,1,0,ATL,1456.858039,132,0,1
BRK,2025-03-10,1335.307533,111,1,0,UTA,1338.666154,108,1,1
BRK,2025-03-10,1335.307533,111,1,0,BOS,1700.60518,114,0,1
BRK,2025-03-10,1335.307533,111,1,0,LAL,1625.680077,108,1,1
BRK,2025-03-10,1335.307533,111,1,0,BRK,1335.307533,111,0,1
BRK,2025-03-10,1335.307533,111,1,0,IND,1567.875191,103,1,1
BRK,2025-03-10,1335.307533,111,1,0,CHI,1409.015129,121,0,1
BRK,2025-03-10,1335.307533,111,1,0,POR,1480.525309,120,1,1
BRK,2025-03-10,1335.307533,111,1,0,GSW,1583.585051,130,0,1
BRK,2025-03-10,1335.307533,111,1,0,ORL,1416.871423,84,1,1
BRK,2025-03-10,1335.307533,111,1,0,HOU,1553.312024,97,0,1
BRK,2025-03-10,1335.307533,111,1,0,PHO,1458.458865,118,1,1
BRK,2025-03-10,1335.307533,111,1,0,MEM,1589.782215,120,0,1
BRK,2025-03-10,1335.307533,111,1,0,CHO,1249.754174,105,1,1
BRK,2025-03-10,1335.307533,111,1,0,MIA,1455.00771,102,0,1
BRK,2025-03-10,1335.307533,111,1,0,DEN,1634.082415,140,1,1
BRK,2025-03-10,1335.307533,111,1,0,OKC,1783.79172,127,0,1
BRK,2025-03-10,1335.307533,111,1,0,NYK,1577.50109,133,1,1
BRK,2025-03-10,1335.307533,111,1,0,SAC,1555.430461,104,0,1
BRK,2025-03-10,1335.307533,111,1,0,DAL,1460.500777,133,1,1
BRK,2025-03-10,1335.307533,111,1,0,SAS,1438.080799,129,0,1
BRK,2025-03-10,1335.307533,111,1,0,WAS,1268.905077,104,1,1
BRK,2025-03-10,1335.307533,111,1,0,TOR,1391.809305,119,0,1
LAL,2025-03-10,1625.680077,108,0,0,PHI,1375.058786,123,1,1
LAL,2025-03-10,1625.680077,108,0,0,ATL,1456.858039,132,0,1
LAL,2025-03-10,1625.680077,108,0,0,UTA,1338.666154,108,1,1
LAL,2025-03-10,1625.680077,108,0,0,BOS,1700.60518,114,0,1
LAL,2025-03-10,1625.680077,108,0,0,LAL,1625.680077,108,1,1
LAL,2025-03-10,1625.680077,108,0,0,BRK,1335.307533,111,0,1
LAL,2025-03-10,1625.680077,108,0,0,IND,1567.875191,103,1,1
LAL,2025-03-10,1625.680077,108,0,0,CHI,1409.015129,121,0,1
LAL,2025-03-10,1625.680077,108,0,0,POR,1480.525309,120,1,1
LAL,2025-03-10,1625.680077,108,0,0,GSW,1583.585051,130,0,1
LAL,2025-03-10,1625.680077,108,0,0,ORL,1416.871423,84,1,1
LAL,2025-03-10,1625.680077,108,0,0,HOU,1553.312024,97,0,1
LAL,2025-03-10,1625.680077,108,0,0,PHO,1458.458865,118,1,1
LAL,2025-03-10,1625.680077,108,0,0,MEM,1589.782215,120,0,1
LAL,2025-03-10,1625.680077,108,0,0,CHO,1249.754174,105,1,1
LAL,2025-03-10,1625.680077,108,0,0,MIA,1455.00771,102,0,1
LAL,2025-03-10,1625.680077,108,0,0,DEN,1634.082415,140,1,1
LAL,2025-03-10,1625.680077,108,0,0,OKC,1783.79172,127,0,1
LAL,2025-03-10,1625.680077,108,0,0,NYK,1577.50109,133,1,1
LAL,2025-03-10,1625.680077,108,0,0,SAC,1555.430461,104,0,1
LAL,2025-03-10,1625.680077,108,0,0,DAL,1460.500777,133,1,1
LAL,2025-03-10,1625.680077,108,0,0,SAS,1438.080799,129,0,1
LAL,2025-03-10,1625.680077,108,0,0,WAS,1268.905077,104,1,1
LAL,2025-03-10,1625.680077,108,0,0,TOR,1391.809305,119,0,1
CHI,2025-03-10,1409.015129,121,1,0,PHI,1375.058786,123,1,1
CHI,2025-03-10,1409.015129,121,1,0,ATL,1456.858039,132,0,1
CHI,2025-03-10,1409.015129,121,1,0,UTA,1338.666154,108,1,1
CHI,2025-03-10,1409.015129,121,1,0,BOS,1700.60518,114,0,1
CHI,2025-03-10,1409.015129,121,1,0,LAL,1625.680077,108,1,1
CHI,2025-03-10,1409.015129,121,1,0,BRK,1335.307533,111,0,1
CHI,2025-03-10,1409.015129,121,1,0,IND,1567.875191,103,1,1
CHI,2025-03-10,1409.015129,121,1,0,CHI,1409.015129,121,0,1
CHI,2025-03-10,1409.015129,121,1,0,POR,1480.525309,120,1,1
CHI,2025-03-10,1409.015129,121,1,0,GSW,1583.585051,130,0,1
CHI,2025-03-10,1409.015129,121,1,0,ORL,1416.871423,84,1,1
CHI,2025-03-10,1409.015129,121,1,0,HOU,1553.312024,97,0,1
CHI,2025-03-10,1409.015129,121,1,0,PHO,1458.458865,118,1,1
CHI,2025-03-10,1409.015129,121,1,0,MEM,1589.782215,120,0,1
CHI,2025-03-10,1409.015129,121,1,0,CHO,1249.754174,105,1,1
CHI,2025-03-10,1409.015129,121,1,0,MIA,1455.00771,102,0,1
CHI,2025-03-10,1409.015129,121,1,0,DEN,1634.082415,140,1,1
CHI,2025-03-10,1409.015129,121,1,0,OKC,1783.79172,127,0,1
CHI,2025-03-10,1409.015129,121,1,0,NYK,1577.50109,133,1,1
CHI,2025-03-10,1409.015129,121,1,0,SAC,1555.430461,104,0,1
CHI,2025-03-10,1409.015129,121,1,0,DAL,1460.500777,133,1,1
CHI,2025-03-10,1409.015129,121,1,0,SAS,1438.080799,129,0,1
CHI,2025-03-10,1409.015129,121,1,0,WAS,1268.905077,104,1,1
CHI,2025-03-10,1409.015129,121,1,0,TOR,1391.809305,119,0,1
IND,2025-03-10,1567.875191,103,0,0,PHI,1375.058786,123,1,1
IND,2025-03-10,1567.875191,103,0,0,ATL,1456.858039,132,0,1
IND,2025-03-10,1567.875191,103,0,0,UTA,1338.666154,108,1,1
IND,2025-03-10,1567.875191,103,0,0,BOS,1700.60518,114,0,1
IND,2025-03-10,1567.875191,103,0,0,LAL,1625.680077,108,1,1
IND,2025-03-10,1567.875191,103,0,0,BRK,1335.307533,111,0,1
IND,2025-03-10,1567.875191,103,0,0,IND,1567.875191,103,1,1
IND,2025-03-10,1567.875191,103,0,0,CHI,1409.015129,121,0,1
IND,2025-03-10,1567.875191,103,0,0,POR,1480.525309,120,1,1
IND,2025-03-10,1567.875191,103,0,0,GSW,1583.585051,130,0,1
IND,2025-03-10,1567.875191,103,0,0,ORL,1416.871423,84,1,1
IND,2025-03-10,1567.875191,103,0,0,HOU,1553.312024,97,0,1
IND,2025-03-10,1567.875191,103,0,0,PHO,1458.458865,118,1,1
IND,2025-03-10,1567.875191,103,0,0,MEM,1589.782215,120,0,1
IND,2025-03-10,1567.875191,103,0,0,CHO,1249.754174,105,1,1
IND,2025-03-10,1567.875191,103,0,0,MIA,1455.00771,102,0,1
IND,2025-03-10,1567.875191,103,0,0,DEN,1634.082415,140,1,1
IND,2025-03-10,1567.875191,103,0,0,OKC,1783.79172,127,0,1
IND,2025-03-10,1567.875191,103,0,0,NYK,1577.50109,133,1,1
IND,2025-03-10,1567.875191,103,0,0,SAC,1555.430461,104,0,1
IND,2025-03-10,1567.875191,103,0,0,DAL,1460.500777,133,1,1
IND,2025-03-10,1567.875191,103,0,0,SAS,1438.080799,129,0,1
IND,2025-03-10,1567.875191,103,0,0,WAS,1268.905077,104,1,1
IND,2025-03-10,1567.875191,103,0,0,TOR,1391.809305,119,0,1
GSW,2025-03-10,1583.585051,130,1,0,PHI,1375.058786,123,1,1
GSW,2025-03-10,1583.585051,130,1,0,ATL,1456.858039,132,0,1
GSW,2025-03-10,1583.585051,130,1,0,UTA,1338.666154,108,1,1
GSW,2025-03-10,1583.585051,130,1,0,BOS,1700.60518,114,0,1
GSW,2025-03-10,1583.585051,130,1,0,LAL,1625.680077,108,1,1
GSW,2025-03-10,1583.585051,130,1,0,BRK,1335.307533,111,0,1
GSW,2025-03-10,1583.585051,130,1,0,IND,1567.875191,103,1,1
GSW,2025-03-10,1583.585051,130,1,0,CHI,1409.015129,121,0,1
GSW,2025-03-10,1583.585051,130,1,0,POR,1480.525309,120,1,1
GSW,2025-03-10,1583.585051,130,1,0,GSW,1583.585051,130,0,1
GSW,2025-03-10,1583.585051,130,1,0,ORL,1416.871423,84,1,1
GSW,2025-03-10,1583.585051,130,1,0,HOU,1553.312024,97,0,1
GSW,2025-03-10,1583.585051,130,1,0,PHO,1458.458865,118,1,1
GSW,2025-03-10,1583.585051,130,1,0,MEM,1589.782215,120,0,1
GSW,2025-03-10,1583.585051,130,1,0,CHO,1249.754174,105,1,1
GSW,2025-03-10,1583.585051,130,1,0,MIA,1455.00771,102,0,1
GSW,2025-03-10,1583.585051,130,1,0,DEN,1634.082415,140,1,1
GSW,2025-03-10,1583.585051,130,1,0,OKC,1783.79172,127,0,1
GSW,2025-03-10,1583.585051,130,1,0,NYK,1577.50109,133,1,1
GSW,2025-03-10,1583.585051,130,1,0,SAC,1555.430461,104,0,1
GSW,2025-03-10,1583.585051,130,1,0,DAL,1460.500777,133,1,1
GSW,2025-03-10,1583.585051,130,1,0,SAS,1438.080799,129,0,1
GSW,2025-03-10,1583.585051,130,1,0,WAS,1268.905077,104,1,1
GSW,2025-03-10,1583.585051,130,1,0,TOR,1391.809305,119,0,1
POR,2025-03-10,1480.525309,120,0,0,PHI,1375.058786,123,1,1
POR,2025-03-10,1480.525309,120,0,0,ATL,1456.858039,132,0,1
POR,2025-03-10,1480.525309,120,0,0,UTA,1338.666154,108,1,1
POR,2025-03-10,1480.525309,120,0,0,BOS,1700.60518,114,0,1
POR,2025-03-10,1480.525309,120,0,0,LAL,1625.680077,108,1,1
POR,2025-03-10,1480.525309,120,0,0,BRK,1335.307533,111,0,1
POR,2025-03-10,1480.525309,120,0,0,IND,1567.875191,103,1,1
POR,2025-03-10,1480.525309,120,0,0,CHI,1409.015129,121,0,1
POR,2025-03-10,1480.525309,120,0,0,POR,1480.525309,120,1,1
POR,2025-03-10,1480.525309,120,0,0,GSW,1583.585051,130,0,1
POR,2025-03-10,1480.525309,120,0,0,ORL,1416.871423,84,1,1
POR,2025-03-10,1480.525309,120,0,0,HOU,1553.312024,97,0,1
POR,2025-03-10,1480.525309,120,0,0,PHO,1458.458865,118,1,1
POR,2025-03-10,1480.525309,120,0,0,MEM,1589.782215,120,0,1
POR,2025-03-10,1480.525309,120,0,0,CHO,1249.754174,105,1,1
POR,2025-03-10,1480.525309,120,0,0,MIA,1455.00771,102,0,1
POR,2025-03-10,1480.525309,120,0,0,DEN,1634.082415,140,1,1
POR,2025-03-10,1480.525309,120,0,0,OKC,1783.79172,127,0,1
POR,2025-03-10,1480.525309,120,0,0,NYK,1577.50109,133,1,1
POR,2025-03-10,1480.525309,120,0,0,SAC,1555.430461,104,0,1
POR,2025-03-10,1480.525309,120,0,0,DAL,1460.500777,133,1,1
POR,2025-03-10,1480.525309,120,0,0,SAS,1438.080799,129,0,1
POR,2025-03-10,1480.525309,120,0,0,WAS,1268.905077,104,1,1
POR,2025-03-10,1480.525309,120,0,0,TOR,1391.809305,119,0,1
HOU,2025-03-10,1553.312024,97,1,0,PHI,1375.058786,123,1,1
HOU,2025-03-10,1553.312024,97,1,0,ATL,1456.858039,132,0,1
HOU,2025-03-10,1553.312024,97,1,0,UTA,1338.666154,108,1,1
HOU,2025-03-10,1553.312024,97,1,0,BOS,1700.60518,114,0,1
HOU,2025-03-10,1553.312024,97,1,0,LAL,1625.680077,108,1,1
HOU,2025-03-10,1553.312024,97,1,0,BRK,1335.307533,111,0,1
HOU,2025-03-10,1553.312024,97,1,0,IND,1567.875191,103,1,1
HOU,2025-03-10,1553.312024,97,1,0,CHI,1409.015129,121,0,1
HOU,2025-03-10,1553.312024,97,1,0,POR,1480.525309,120,1,1
HOU,2025-03-10,1553.312024,97,1,0,GSW,1583.585051,130,0,1
HOU,2025-03-10,1553.312024,97,1,0,ORL,1416.871423,84,1,1
HOU,2025-03-10,1553.312024,97,1,0,HOU,1553.312024,97,0,1
HOU,2025-03-10,1553.312024,97,1,0,PHO,1458.458865,118,1,1
HOU,2025-03-10,1553.312024,97,1,0,MEM,1589.782215,120,0,1
HOU,2025-03-10,1553.312024,97,1,0,CHO,1249.754174,105,1,1
HOU,2025-03-10,1553.312024,97,1,0,MIA,1455.00771,102,0,1
HOU,2025-03-10,1553.312024,97,1,0,DEN,1634.082415,140,1,1
HOU,2025-03-10,1553.312024,97,1,0,OKC,1783.79172,127,0,1
HOU,2025-03-10,1553.312024,97,1,0,NYK,1577.50109,133,1,1
HOU,2025-03-10,1553.312024,97,1,0,SAC,1555.430461,104,0,1
HOU,2025-03-10,1553.312024,97,1,0,DAL,1460.500777,133,1,1
HOU,2025-03-10,1553.312024,97,1,0,SAS,1438.080799,129,0,1
HOU,2025-03-10,1553.312024,97,1,0,WAS,1268.905077,104,1,1
HOU,2025-03-10,1553.312024,97,1,0,TOR,1391.809305,119,0,1
ORL,2025-03-10,1416.871423,84,0,0,PHI,1375.058786,123,1,1
ORL,2025-03-10,1416.871423,84,0,0,ATL,1456.858039,132,0,1
ORL,2025-03-10,1416.871423,84,0,0,UTA,1338.666154,108,1,1
ORL,2025-03-10,1416.871423,84,0,0,BOS,1700.60518,114,0,1
ORL,2025-03-10,1416.871423,84,0,0,LAL,1625.680077,108,1,1
ORL,2025-03-10,1416.871423,84,0,0,BRK,1335.307533,111,0,1
ORL,2025-03-10,1416.871423,84,0,0,IND,1567.875191,103,1,1
ORL,2025-03-10,1416.871423,84,0,0,CHI,1409.015129,121,0,1
ORL,2025-03-10,1416.871423,84,0,0,POR,1480.525309,120,1,1
ORL,2025-03-10,1416.871423,84,0,0,GSW,1583.585051,130,0,1
ORL,2025-03-10,1416.871423,84,0,0,ORL,1416.871423,84,1,1
